"id_paper","author","main_author"
473,"Christoph Meinel",TRUE
473,"Stephan Waack",FALSE
474,"Klaus Jansen",TRUE
475,"Christoph Meinel",TRUE
476,"Christoph Meinel",TRUE
476,"Feng Cheng 0002",FALSE
476,"Paul Ferring",FALSE
477,"Martin Luckow",TRUE
477,"Norbert Th. Müller",FALSE
478,"Christoph Meinel",TRUE
478,"Jordan Gergov",FALSE
479,"Christoph Meinel",TRUE
479,"Harald Sack",FALSE
480,"Dirk Frosch-Wilke",TRUE
481,"Lothar Breuer",TRUE
482,"M. Nast",TRUE
482,"Nguyen V. Thoai",FALSE
482,"Reiner Horst",FALSE
483,"Christopher Lusena",TRUE
483,"Eric Allender",FALSE
483,"Judy Goldsmith",FALSE
483,"Martin Mundhenk",FALSE
484,"Stasys Jukna",TRUE
485,"Lothar Breuer",TRUE
486,"E. Levitin",TRUE
486,"Rainer Tichatschke",FALSE
487,"Anna Slobodová",TRUE
487,"Christoph Meinel",FALSE
488,"Hubertus Th. Jongen",TRUE
488,"Rainer Hettich",FALSE
489,"Anna Slobodová",TRUE
489,"Christoph Meinel",FALSE
490,"Daniel Görgen",TRUE
490,"Matthias Transier",FALSE
490,"Peter Sturm 0001",FALSE
490,"Wolfgang Effelsberg",FALSE
491,"Aditya V. Nori",TRUE
491,"Helmut Seidl",FALSE
492,"Anthony J. Hayter",TRUE
492,"Helmut Finner",FALSE
492,"Markus Roters",FALSE
493,"Christoph Meinel",TRUE
493,"Thorsten Theobald",FALSE
494,"Helmut Seidl",TRUE
494,"Markus Müller-Olm",FALSE
495,"Dieter Baum",TRUE
496,"Reiner Horst",TRUE
497,"Nguyen V. Thoai",TRUE
497,"Reiner Horst",FALSE
498,"Christoph W. Keßler",TRUE
499,"Klaus Jansen",TRUE
500,"Peter Gritzmann",TRUE
500,"Victor Klee",FALSE
501,"Richard Rödler",TRUE
502,"Joachim Reiter",TRUE
502,"Klaus Jansen",FALSE
503,"Markus Roters",TRUE
504,"Rustam Mubarakzjanov",TRUE
505,"Ekkehard W. Sachs",TRUE
505,"Friedemann Leibfritz",FALSE
506,"Christian Stangier",TRUE
506,"Ulrich Holtmann",FALSE
507,"Tim Voetmann",TRUE
508,"Stasys Jukna",TRUE
509,"Carsten Damm",TRUE
510,"Harald Luschgy",TRUE
510,"Siegfried Graf 0001",FALSE
511,"Helmut Seidl",TRUE
512,"Christoph Meinel",TRUE
512,"Harald Sack",FALSE
513,"Peter Gritzmann",TRUE
513,"Thomas Burger",FALSE
514,"Christoph Meinel",TRUE
514,"Mikail Gevantmakher",FALSE
515,"C. T. Kelley",TRUE
515,"Ekkehard W. Sachs",FALSE
516,"Carsten Damm",TRUE
516,"Markus Holzer 0001",FALSE
516,"Peter Rossmanith",FALSE
517,"Friedemann Leibfritz",TRUE
518,"Lothar Breuer",TRUE
519,"Christoph Meinel",TRUE
519,"Michael Schmitt 0002",FALSE
520,"Lothar Breuer",TRUE
521,"Richard Rödler",TRUE
522,"Anna Slobodová",TRUE
522,"Christian Stangier",FALSE
522,"Christoph Meinel",FALSE
522,"Gianpiero Cabodi",FALSE
522,"Harald Sack",FALSE
522,"Stefano Quer",FALSE
523,"Ditmar Erdmann",TRUE
524,"Michael Ruvimovich Davidson",TRUE
525,"Peter Dierolf",TRUE
525,"Volker Schmidt",FALSE
526,"Dimitri Efrosinin",TRUE
526,"Lothar Breuer",FALSE
526,"Vladimir Rykov",FALSE
527,"Martin Mundhenk",TRUE
528,"Christopher Lusena",TRUE
528,"Judy Goldsmith",FALSE
528,"Martin Mundhenk",FALSE
529,"Lothar Breuer",TRUE
530,"Nguyen V. Thoai",TRUE
530,"Paul B. Hermanns",FALSE
531,"Christoph Meinel",TRUE
531,"Thorsten Theobald",FALSE
532,"Nguyen V. Thoai",TRUE
532,"Reiner Horst",FALSE
533,"Markus R. Schmidt",TRUE
534,"Christoph Meinel",TRUE
535,"Subhendu Bikash Hazra",TRUE
535,"Volker Schulz 0001",FALSE
536,"Christoph Meinel",TRUE
536,"Jordan Gergov",FALSE
537,"Christian Stangier",TRUE
537,"Christoph Meinel",FALSE
538,"Elena Dubrova",TRUE
538,"Harald Sack",FALSE
539,"Lothar Breuer",TRUE
540,"Peter Dierolf",TRUE
541,"Alexander Kaplan",TRUE
541,"Rainer Tichatschke",FALSE
542,"Christoph W. Keßler",TRUE
542,"Helmut Seidl",FALSE
543,"Christoph Meinel",TRUE
543,"Harald Sack",FALSE
544,"Anna Slobodová",TRUE
544,"Christoph Meinel",FALSE
544,"Jochen Bern",FALSE
544,"Jordan Gergov",FALSE
545,"Peter Gritzmann",TRUE
545,"Victor Klee",FALSE
546,"Peter Gritzmann",TRUE
546,"R. J. Gardner",FALSE
547,"Clemens Lautemann",TRUE
547,"Heribert Vollmer",FALSE
547,"Klaus W. Wagner",FALSE
547,"Thomas Schwentick",FALSE
547,"Ulrich Hertrampf",FALSE
548,"B. S. Tam",TRUE
548,"Peter Gritzmann",FALSE
548,"Victor Klee",FALSE
549,"Dieter Baum",TRUE
550,"Markus Müller-Olm",TRUE
551,"Gerhard J. Woeginger",TRUE
551,"Klaus Jansen",FALSE
551,"Petra Scheffler",FALSE
552,"Jens Hofmann 0001",TRUE
553,"Klaus Jansen",TRUE
554,"Anderson Rocha 0001",TRUE
554,"Jacques Wainer",FALSE
554,"Michael Eckmann",FALSE
554,"Siome Goldenstein",FALSE
555,"Astrid Kiehn",TRUE
556,"Bernd Simeon",TRUE
556,"Claus Führer",FALSE
556,"Peter Rentrop",FALSE
557,"Heinrich Hussmann",TRUE
558,"Ulrich Rüde",TRUE
559,"Ulrich Furbach",TRUE
560,"Christian Roth",TRUE
560,"Erwin Loibl",FALSE
560,"Markus Pawlowski",FALSE
561,"Christian Sporrer",TRUE
561,"Herbert Bauer",FALSE
562,"Frits W. Vaandrager",TRUE
562,"Rob van Glabbeek",FALSE
563,"Rob van Glabbeek",TRUE
563,"Ursula Goltz",FALSE
564,"Christian Freksa",TRUE
564,"Gerhard Dirlich",FALSE
564,"Ulrich Furbach",FALSE
565,"Dirk Taubner",TRUE
565,"Stephen L. Bloom",FALSE
565,"Zoltán Ésik",FALSE
566,"Peter Slavkovsky",TRUE
567,"Michael Griebel",TRUE
567,"Peter Oswald",FALSE
568,"Burkhard Freitag",TRUE
568,"Günther Specht",FALSE
568,"Heribert Schütz",FALSE
569,"Michael W. Binder",TRUE
570,"Rob van Glabbeek",TRUE
570,"Ursula Goltz",FALSE
571,"Kristof Nast-Kolb",TRUE
571,"Uwe M. Borghoff",FALSE
572,"Arnd Poetzsch-Heffter",TRUE
572,"Thomas Eisenbarth 0004",FALSE
573,"Bernhard Schätz",TRUE
573,"Marco Dorigo",FALSE
574,"Manfred Broy",TRUE
575,"Günter Böckle",TRUE
575,"Siegfried Trosch",FALSE
576,"Jürgen Schmidhuber",TRUE
577,"Johann Schumann",TRUE
577,"Manfred R. Jobmann",FALSE
578,"Franz J. Kurfess",TRUE
579,"Daniel Hernández 0001",TRUE
580,"Daniel Hernández 0001",TRUE
581,"Peter Rossmanith",TRUE
581,"Rolf Niedermeier",FALSE
582,"Sergei Gorlatch",TRUE
583,"Michael Werner",TRUE
584,"Wolfgang Heinle",TRUE
585,"Christoph Zenger 0001",TRUE
585,"Michael Griebel",FALSE
585,"Stefan Zimmer",FALSE
586,"Jochen Hager",TRUE
586,"Martin Moser",FALSE
587,"Ilko Michler",TRUE
588,"Bertram Fronhöfer",TRUE
588,"Christoph Kreitz",FALSE
588,"Gerd Neugebauer",FALSE
589,"Jürgen Schmidhuber",TRUE
590,"Christoph Zenger 0001",TRUE
590,"Michael Griebel",FALSE
590,"Michael Schneider",FALSE
591,"Vytautas Cyras",TRUE
592,"Christoph Zenger 0001",TRUE
592,"Evgenii V. Vorozhtsov",FALSE
592,"Victor G. Ganzha",FALSE
593,"Robert Gold",TRUE
593,"Walter Vogler",FALSE
594,"Gerhard Köstler",TRUE
594,"Ulrich Güntzer",FALSE
594,"Werner Kießling",FALSE
595,"Werner Pohlmann",TRUE
596,"Wolfgang Reisig",TRUE
597,"Bernhard Reinmiedl",TRUE
598,"Christoph Pflaum",TRUE
599,"Johann M. Ph. Schumann",TRUE
600,"Frank Dederichs",TRUE
600,"Ketil Stølen",FALSE
600,"Rainer Weber",FALSE
601,"Wolfgang Ertel",TRUE
602,"Bernd Simeon",TRUE
603,"Peter Lory",TRUE
604,"Claus Dendorfer",TRUE
604,"Rainer Weber",FALSE
605,"Frank Dederichs",TRUE
606,"Andreas Strasser",TRUE
607,"Thomas Bonk",TRUE
607,"Ulrich Rüde",FALSE
608,"Siegfried Meggendorfer",TRUE
609,"Walter Vogler",TRUE
610,"Gerhard Weiss 0001",TRUE
611,"Christian Freksa",TRUE
612,"Barbara I. Wohlmuth",TRUE
612,"Ronald H. W. Hoppe",FALSE
613,"Peter Weijland",TRUE
613,"Rob van Glabbeek",FALSE
614,"Uwe M. Borghoff",TRUE
615,"Andrea Eberhard",TRUE
615,"Peter Rentrop",FALSE
616,"Patrick Thomas",TRUE
617,"Arnd Poetzsch-Heffter",TRUE
618,"Gerhard Weiss 0001",TRUE
619,"Daniel Hernández 0001",TRUE
620,"Daniel Hernández 0001",TRUE
621,"Reinhold Letz",TRUE
622,"Kai Zimmermann",TRUE
623,"Gerhard Weiss 0001",TRUE
624,"Heinrich Hussmann",TRUE
625,"Andreas Strasser",TRUE
626,"Peter Manhart",TRUE
626,"Siegfried Meggendorfer",FALSE
627,"Ulrich Rüde",TRUE
628,"Günther Specht",TRUE
629,"Peter Baumgartner 0001",TRUE
630,"Wolfgang Reisig",TRUE
631,"Peter Baumgartner 0006",TRUE
632,"Walter Vogler",TRUE
633,"Edward Ochmanski",TRUE
633,"Klaus Reinhardt",FALSE
633,"Volker Diekert",FALSE
634,"Jürgen Schmidhuber",TRUE
635,"Daniel Hernández 0001",TRUE
636,"Michael Luby",TRUE
636,"Wolfgang Ertel",FALSE
637,"Heribert Schütz",TRUE
638,"Christian B. Suttner",TRUE
638,"Wolfgang Ertel",FALSE
639,"Christian Sporrer",TRUE
639,"Herbert Bauer",FALSE
639,"Thomas H. Krodel",FALSE
640,"Geneviève Pourcin",TRUE
640,"Sandra A. Hayes",FALSE
641,"Jürgen Schmidhuber",TRUE
642,"Martin Röscheisen",TRUE
642,"Reimar Hofmann",FALSE
642,"Volker Tresp",FALSE
643,"Christoph Zenger 0001",TRUE
643,"Klaus Hallatschek",FALSE
644,"Claus Dendorfer",TRUE
645,"Reiner Müller",TRUE
646,"Friedrich L. Bauer",TRUE
648,"Rudi Hettler",TRUE
649,"Gabriele Scheler",TRUE
650,"Andreas Strasser",TRUE
651,"Jürgen Schmidhuber",TRUE
652,"Christoph Goller",TRUE
653,"Christian B. Suttner",TRUE
653,"Geoff Sutcliffe",FALSE
653,"Theodor Yemenis",FALSE
654,"Ekkart Kindler",TRUE
655,"Inga Niepel",TRUE
655,"Peter Rossmanith",FALSE
656,"Christian B. Suttner",TRUE
656,"Wolfgang Ertel",FALSE
657,"Margit Kinder",TRUE
657,"Till Brychcy",FALSE
658,"Walter Vogler",TRUE
659,"Jörg Desel",TRUE
659,"Wolfgang Reisig",FALSE
660,"Ulrich Rüde",TRUE
661,"Max Fuchs",TRUE
662,"Christoph Zenger 0001",TRUE
662,"Robert Balder",FALSE
663,"Daniel Hernández 0001",TRUE
663,"Daniel Kobler",FALSE
664,"Michael Griebel",TRUE
665,"Gerhard W. Zumbusch",TRUE
666,"Andreas Listl",TRUE
666,"Markus Pawlowski",FALSE
667,"Bertram Fronhöfer",TRUE
668,"Kai Zimmermann",TRUE
669,"Irmgard Schwarzer",TRUE
669,"Stefan Högg",FALSE
670,"Ernst W. Mayr",TRUE
670,"Volker Heun",FALSE
671,"Christian Freksa",TRUE
672,"Ulrich Rüde",TRUE
673,"Jürgen Schmidhuber",TRUE
674,"Werner Pohlmann",TRUE
675,"Jürgen Schmidhuber",TRUE
676,"Walter Vogler",TRUE
677,"Christian B. Suttner",TRUE
677,"Johann M. Ph. Schumann",FALSE
677,"Wolfgang Ertel",FALSE
678,"Ulrich Rüde",TRUE
679,"Michael Roth",TRUE
680,"Daniel Hernández 0001",TRUE
680,"Kai Zimmermann",FALSE
681,"Carlos Delgado Kloos",TRUE
681,"Manfred Broy",FALSE
682,"Christian Freksa",TRUE
683,"Daniel Hernández 0001",TRUE
684,"Friederike Nickl",TRUE
685,"Gerhard Weiss 0001",TRUE
686,"Christoph Zenger 0001",TRUE
687,"Daniel Hernández 0001",TRUE
687,"Margit Kinder",FALSE
687,"Martin Eldracher",FALSE
688,"Christian Freksa",TRUE
689,"Christian Sporrer",TRUE
689,"Herbert Bauer",FALSE
690,"Michael Griebel",TRUE
691,"Joachim F. Schreiber",TRUE
691,"Steffen Hölldobler",FALSE
691,"Ulrich Furbach",FALSE
692,"Andreas Strasser",TRUE
693,"Michael Arbesmeier",TRUE
693,"Ulrich Rüde",FALSE
694,"Sergei Gorlatch",TRUE
695,"Gerhard Weiss 0001",TRUE
696,"Klaus-Jörn Lange",TRUE
696,"Peter Rossmanith",FALSE
697,"Eike Jessen",TRUE
698,"Rudolf Hettler",TRUE
699,"Ketil Stølen",TRUE
699,"Max Fuchs",FALSE
700,"Reinhard Fössmeier",TRUE
701,"Javier Esparza",TRUE
701,"Jörg Desel",FALSE
702,"Christian Freksa",TRUE
703,"Bertram Fronhöfer",TRUE
703,"Ulrich Furbach",FALSE
704,"Johannes Bauer 0001",TRUE
704,"Thomas Bemmerl",FALSE
704,"Thomas Treml",FALSE
705,"Martin Eldracher",TRUE
706,"Michael Griebel",TRUE
707,"Hans Regler",TRUE
707,"Ulrich Rüde",FALSE
708,"Andreas Strasser",TRUE
708,"Dieter Dodenhöft",FALSE
708,"Georg Strobl",FALSE
709,"Margit Kinder",TRUE
709,"Wilfried Brauer",FALSE
710,"Thomas F. Gritzner",TRUE
711,"Oswald Giering",TRUE
712,"Andreas Weininger",TRUE
712,"Michael Friedrich 0001",FALSE
712,"Thomas Schnekenburger",FALSE
713,"Hubert Kiechle",TRUE
714,"Walter Vogler",TRUE
715,"Daniel Kobler",TRUE
716,"Angelika Mader",TRUE
716,"Dieter Barnard",FALSE
717,"Klaus Mayr",TRUE
717,"Reinhold Letz",FALSE
718,"Peter Slavkovsky",TRUE
718,"Ulrich Rüde",FALSE
719,"Michael Griebel",TRUE
720,"Andreas Strasser",TRUE
721,"Ulrich Rüde",TRUE
722,"Gerhard Weiss 0001",TRUE
722,"Thomas Laußermair",FALSE
723,"Margit Kinder",TRUE
723,"Till Brychcy",FALSE
724,"Rudolf Bayer",TRUE
725,"Manfred Broy",TRUE
725,"Thomas Streicher",FALSE
726,"Walter Vogler",TRUE
727,"Reinhold Letz",TRUE
728,"Ulrich Furbach",TRUE
729,"Eike Jessen",TRUE
730,"Thierry Conrad",TRUE
730,"Ulrich Furbach",FALSE
731,"Reinhold Letz",TRUE
732,"Gabriele Scheler",TRUE
733,"Christoph Zenger 0001",TRUE
733,"Ulrich Rüde",FALSE
734,"Arnd Poetzsch-Heffter",TRUE
735,"Dieter Dodenhöft",TRUE
735,"Georg Strobl",FALSE
736,"Luitpold Babel",TRUE
737,"Hans-Joachim Bungartz",TRUE
738,"Stefan Eichholz",TRUE
739,"Werner Pohlmann",TRUE
740,"Peter Rossmanith",TRUE
741,"B. M. Hearn",TRUE
741,"Karl Meinke",FALSE
742,"Frank Johannes",TRUE
742,"Georg Sigl",FALSE
742,"Henning Spruth",FALSE
743,"Friedrich Erhard",TRUE
744,"Erwin Loibl",TRUE
744,"Hans Obermaier",FALSE
744,"Markus Pawlowski",FALSE
745,"Hans-Jürgen Plewan",TRUE
745,"Peter Schlenk",FALSE
746,"Manfred Kunde",TRUE
746,"Peter Rossmanith",FALSE
746,"Rolf Niedermeier",FALSE
747,"Wolfgang Ertel",TRUE
748,"Gerhard Weiss 0001",TRUE
749,"Wolfgang Ertel",TRUE
750,"Hans-Joachim Bungartz",TRUE
750,"Michael Griebel",FALSE
750,"Ulrich Rüde",FALSE
751,"Johann K. Obermaier",TRUE
752,"Helmut Thöne",TRUE
752,"Ulrich Güntzer",FALSE
752,"Werner Kießling",FALSE
753,"Jürgen Schmidhuber",TRUE
754,"Andreas Heise",TRUE
754,"Cristian Dimitrovici",FALSE
755,"Thomas F. Gritzner",TRUE
756,"Karl Meinke",TRUE
757,"Peter Pepper",TRUE
758,"Michael Griebel",TRUE
759,"Johann M. Ph. Schumann",TRUE
759,"Max Moser",FALSE
760,"Ernst W. Mayr",TRUE
760,"Ralph Werchner",FALSE
761,"Hermann Hellwagner",TRUE
762,"Michael Griebel",TRUE
762,"Veronika Thurner",FALSE
763,"Frank Leßke",TRUE
764,"Luitpold Babel",TRUE
765,"Stephen F. McCormick",TRUE
765,"Ulrich Rüde",FALSE
766,"Johann Schumann",TRUE
766,"Reinhold Letz",FALSE
767,"Manfred Broy",TRUE
768,"Erwin Klöck",TRUE
769,"Michael Griebel",TRUE
770,"Walter Vogler",TRUE
771,"Steffen Hölldobler",TRUE
771,"Ulrich Furbach",FALSE
772,"Christoph Pflaum",TRUE
772,"Ulrich Rüde",FALSE
773,"Siegfried Bocionek",TRUE
774,"Claus Dendorfer",TRUE
774,"Manfred Broy",FALSE
775,"Christoph Pleier",TRUE
776,"Thomas Schnekenburger",TRUE
777,"Steffen Hölldobler",TRUE
777,"Ulrich Furbach",FALSE
778,"Volker Diekert",TRUE
779,"Kai Zimmermann",TRUE
780,"Peter Baumgartner 0001",TRUE
780,"Siegfried Meggendorfer",FALSE
780,"Zong-Yan Qiu",FALSE
781,"Andrey V. Solovjov",TRUE
781,"Mikhail Yu. Shashkov",FALSE
782,"Jürgen Schmidhuber",TRUE
783,"Robert Gold",TRUE
784,"Bertram Fronhöfer",TRUE
785,"Peter Rossmanith",TRUE
785,"Rolf Niedermeier",FALSE
786,"Manfred Broy",TRUE
786,"Thomas F. Gritzner",FALSE
787,"Reinhold Letz",TRUE
816,"E. F. Codd",TRUE
819,"E. F. Codd",TRUE
820,"Michael Ley",TRUE
821,"C. J. Date 0001",TRUE
821,"E. F. Codd",FALSE
822,"E. F. Codd",TRUE
823,"Hugo Hellebrand",TRUE
823,"Markus Casper",FALSE
823,"Ralf Merz",FALSE
823,"Rita Ley",FALSE
825,"Patrick A. V. Hall",TRUE
826,"E. F. Codd",TRUE
827,"E. F. Codd",TRUE
829,"Markus Tresch",TRUE
830,"E. F. Codd",TRUE
831,"Andreas Rock",TRUE
831,"Gayane Grigoryan",FALSE
831,"Günther Heinemann",FALSE
831,"Markus Casper",FALSE
831,"Oliver Gronz",FALSE
831,"Oliver Gutjahr",FALSE
831,"Rita Ley",FALSE
28916,"Sarah R. Davies",TRUE
28917,"Colleen Murphy",TRUE
28917,"Paolo Gardoni",FALSE
28918,"Louise A. Dennis",TRUE
28919,"Steven R. Smith",TRUE
28920,"Lishan Lan",TRUE
28920,"Qin Zhu",FALSE
28920,"Yongmou Liu",FALSE
28921,"Indira Nair",TRUE
28921,"William M. Bulleit",FALSE
28922,"Jaime A. Teixeira da Silva",TRUE
28923,"Vito L. Punzi",TRUE
28924,"David Koepsell",TRUE
28925,"William J. Frey",TRUE
28926,"Amarjeet Singh 0004",TRUE
28926,"Kewal Krishan",FALSE
28926,"Neelam Dehal",FALSE
28926,"Tanuj Kanchan",FALSE
28927,"Adrian Treloar",TRUE
28927,"Alastair J. D. Macdonald",FALSE
28927,"Dimitrios Adamis",FALSE
28927,"Finbarr C. Martin",FALSE
28928,"Jinnie M. Garrett",TRUE
28928,"Stephanie J. Bird",FALSE
28929,"Brian Bowe",TRUE
28929,"Diana Adela Martin",FALSE
28929,"Eddie Conlon",FALSE
28930,"Petr Houdek",TRUE
28931,"Enrica Marchigiani",TRUE
28931,"Ileana Di Pomponio",FALSE
28931,"Margherita Bracci",FALSE
28931,"Oronzo Parlangeli",FALSE
28931,"Paola Palmitesta",FALSE
28931,"Stefano Guidi",FALSE
28932,"Laura Yenisa Cabrera Trujillo",TRUE
28932,"Sabrina Engel-Glatter",FALSE
28933,"Peter M. Attia",TRUE
28934,"Albert P. C. Chan",TRUE
28934,"Amos Darko",FALSE
28934,"Igor Martek",FALSE
28934,"M. Reza Hosseini",FALSE
28934,"Mahdi Tahmasebi",FALSE
28934,"Saeed Banihashemi",FALSE
28935,"Matthew Grellette",TRUE
28936,"Christian Gamborg",TRUE
28936,"Ellen-Marie Forsberg",FALSE
28936,"Karsten Klint Jensen",FALSE
28936,"Kate Millar",FALSE
28936,"Peter Sandøe",FALSE
28937,"Gizell Green",TRUE
28937,"Miri Barak",FALSE
28938,"Rafi Rashid",TRUE
28939,"Raymond E. Spier",TRUE
28939,"Stephanie J. Bird",FALSE
28940,"Fabrizia Faustinella",TRUE
28940,"Giovanni M. Pes",FALSE
28940,"Maria Pina Dore",FALSE
28941,"Lynne E. Olson",TRUE
28942,"Dena Plemmons",TRUE
28942,"Michael W. Kalichman",FALSE
28942,"Stephanie J. Bird",FALSE
28943,"David Koepsell",TRUE
28943,"Sylvia C. Pont",FALSE
28943,"Willem-Paul Brinkman",FALSE
28944,"Nikolas Stroth",TRUE
28945,"Anna Krizanova",TRUE
28945,"Jana Kliestikova",FALSE
28945,"Maria Misankova",FALSE
28945,"Tatiana Corejova",FALSE
28945,"Tomas Kliestik",FALSE
28946,"Seumas Miller",TRUE
28947,"Reena Cheruvalath",TRUE
28948,"Wha-Chul Son",TRUE
28949,"Cathal D. O'Connell",TRUE
28949,"Frédéric Gilbert 0003",FALSE
28949,"Susan Dodds",FALSE
28949,"Tajanka Mladenovska",FALSE
28950,"David M. Shaw",TRUE
28950,"Peter Morfeld",FALSE
28950,"Thomas C. Erren",FALSE
28951,"Guido Nicolosi",TRUE
28951,"Guido Ruivenkamp",FALSE
28952,"Lars Lindblom",TRUE
28952,"Per Wikman-Svahn",FALSE
28953,"Patrick L. Taylor",TRUE
28954,"Ioanna Semendeferi",TRUE
28954,"Ioannis T. Pavlidis",FALSE
28954,"Malcolm Dcosta",FALSE
28954,"Panagiotis Tsiamyrtzis",FALSE
28955,"Maarten C. A. van der Sanden",TRUE
28955,"Patricia Osseweijer",FALSE
28955,"Steven M. Flipse",FALSE
28956,"Vance W. Berger",TRUE
28957,"Antonio A. Casilli",TRUE
28957,"Antonio Santos-Ortega",FALSE
28957,"José Luis Molina",FALSE
28957,"Paola Tubaro",FALSE
28958,"Sven Ove Hansson",TRUE
28959,"Dan Perry",TRUE
28959,"Gad Perry",FALSE
28959,"Howard J. Curzer",FALSE
28959,"Mark C. Wallace",FALSE
28960,"Jukka Varelius",TRUE
28961,"David B. Resnik",TRUE
28961,"Kathy Partin",FALSE
28961,"Taraswi Banerjee",FALSE
28962,"Andrea Owe",TRUE
28962,"Mark Coeckelbergh",FALSE
28962,"Seth D. Baum",FALSE
28963,"Søren Holm",TRUE
28963,"Thomas Ploug",FALSE
28964,"Emel Aközer",TRUE
28964,"Mehmet Aközer",FALSE
28965,"Morten P. Oksvold",TRUE
28966,"Alexander Hevelke",TRUE
28966,"Julian Nida-Rümelin",FALSE
28967,"Ana Mlinaric",TRUE
28967,"Jelena Omazic",FALSE
28967,"Martina Horvat",FALSE
28967,"Vesna Supak-Smolcic",FALSE
28968,"Ellen-Marie Forsberg",TRUE
28968,"Fern Wickson",FALSE
28969,"Adèle Paul-Hus",TRUE
28969,"Bryn Williams-Jones",FALSE
28969,"Cassidy R. Sugimoto",FALSE
28969,"David B. Resnik",FALSE
28969,"Elise Smith",FALSE
28969,"Min Shi",FALSE
28969,"Vincent Larivière",FALSE
28969,"Zubin Master",FALSE
28970,"Michael Davis 0002",TRUE
28971,"Carol B. Fowler",TRUE
28971,"David L. Evers",FALSE
28971,"Jeffrey T. Mason",FALSE
28971,"Rebecca K. Mimnall",FALSE
28972,"Albert P. C. Chan",TRUE
28972,"Emmanuel Kingsford Owusu",FALSE
28972,"Erika Pärn",FALSE
28972,"Ming Shan",FALSE
28973,"Robert E. McGinn",TRUE
28974,"Raphael Cohen-Almagor",TRUE
28975,"Byron Newberry",TRUE
28975,"Greta Gorsuch",FALSE
28975,"Katherine A. Austin",FALSE
28975,"Thomas Darwin",FALSE
28975,"William D. Lawson",FALSE
28976,"Filippo Santoni de Sio",TRUE
28977,"Andreea Peca",TRUE
28977,"Bram Vanderborght",FALSE
28977,"Cristina Pop 0002",FALSE
28977,"Daniel O. David",FALSE
28977,"Mark Coeckelbergh",FALSE
28977,"Ramona Simut",FALSE
28977,"Sebastian Pintea",FALSE
28978,"Conrad Heilmann",TRUE
28979,"Frances S. Grodzinsky",TRUE
28979,"Keith W. Miller 0001",FALSE
28979,"Marty J. Wolf",FALSE
28980,"Cary Moskovitz",TRUE
28981,"A. Lauren Crain",TRUE
28981,"Brian C. Martinson",FALSE
28981,"Carol R. Thrush",FALSE
28982,"Guangwei Hu",TRUE
28982,"Lex M. Bouter",FALSE
28982,"Natalie Evans",FALSE
28982,"Shaoxiong Brian Xu",FALSE
28983,"Bailey C. Davis",TRUE
28983,"Courtney E. Williams",FALSE
28983,"George C. Banks",FALSE
28983,"Lisa M. Rasmussen",FALSE
28983,"Mary M. Hausfeld",FALSE
28984,"René von Schomberg",TRUE
28985,"Alexander Mertens",TRUE
28985,"Christopher Brandl",FALSE
28985,"Frank Ole Flemisch",FALSE
28985,"Jochen Nelles",FALSE
28985,"Katharina Schäfer",FALSE
28985,"Martin Frenz",FALSE
28985,"Matthias Wille",FALSE
28985,"Peter Rasche",FALSE
28985,"Verena Nitsch",FALSE
28986,"Jessica Li",TRUE
28986,"Shengli Fu",FALSE
28987,"Katherine A. McComas",TRUE
28988,"Ralph J. Greenspan",TRUE
28989,"Anders Braarud Hanssen",TRUE
28989,"Ellen-Marie Forsberg",FALSE
28989,"Hanne Marie Nielsen",FALSE
28989,"Ingrid Olesen",FALSE
28990,"Philippe A. Tanguy",TRUE
28990,"Thierry C. Pauchant",FALSE
28990,"Yoann Guntzburger",FALSE
28991,"Gianmarco Baldini",TRUE
28991,"Maarten Botterman",FALSE
28991,"Mariachiara Tallacchini",FALSE
28991,"Ricardo Neisse",FALSE
28992,"Jukka Varelius",TRUE
28993,"Bernice Elger",TRUE
28993,"Fabrice Jotterand",FALSE
28993,"Marcello Ienca",FALSE
28993,"Reto W. Kressig",FALSE
28993,"Tenzin Wangmo",FALSE
28994,"Arif Sari",TRUE
28995,"Simona Hasková",TRUE
28996,"Yue Liang Zheng",TRUE
28997,"Anna Marousková",TRUE
28997,"Marek Vochozka",FALSE
28997,"Vojtech Stehel",FALSE
28998,"Hugh P. Shanahan",TRUE
28998,"Louise Bezuidenhout",FALSE
28998,"Robert Quick",FALSE
28999,"Sven Nyholm",TRUE
29000,"Cary Moskovitz",TRUE
29001,"Alison L. Antes",TRUE
29001,"Kari A. Baldwin",FALSE
29001,"Samuel V. Bruton",FALSE
29001,"Stephanie Solomon Cargill",FALSE
29001,"Tristan J. McIntosh",FALSE
29002,"Charles-Étienne Daniel",TRUE
29002,"Danielle Tapin",FALSE
29002,"Georges-Auguste Legault",FALSE
29002,"Jacques Beauvais",FALSE
29002,"Jean-Pierre Béland",FALSE
29002,"Johane Patenaude",FALSE
29002,"Jonathan Genest",FALSE
29002,"Louise Bernier",FALSE
29002,"Marie-Sol Poirier",FALSE
29002,"Patrick Boissy",FALSE
29002,"Vanessa Chenel",FALSE
29003,"Abhilash Kizhakenath",TRUE
29003,"Behnam Taebi",FALSE
29003,"Geerten van de Kaa",FALSE
29003,"Ibo van de Poel",FALSE
29003,"Jafar Rezaei 0001",FALSE
29004,"Angela Fortunato",TRUE
29004,"Claire Gloeckner",FALSE
29004,"Rosa Lynn Pinkus",FALSE
29005,"Anton Petrenko",TRUE
